age,city,job_title,seniority_level,language_at_work,company_size,company_type,salary,year,country,experience,skills,skills_2,employment_status,years_of_experience_in_germany,job_title_2,your_seniority_level,skills_3,company_industry,survey,salary_norm,job_category,z_score,modif_z_score
,munich,tech lead / team lead,executive,"english,german,russian",1000+,,162852.55688084825,2022,de,20,python,"aws,kubernetes,docker",full-time employee,4,,,,,it,3.490719929711878,Team leaders,0.65971338204441,1.4453571428571426
,munich,software engineer,senior,"english,russian",101-1000,,120826.09058901644,2022,de,13,kotlin,"java / scala,docker",full-time employee,7,,,,,it,2.589888980108813,Software Engineer,0.8650216353001108,2.0235
,munich,tech lead / team lead,senior,english,1000+,,189119.09831324313,2022,de,9,c / c++,"python,java / scala,c / c++,sql",full-time employee,8,,,,,it,4.053739273213794,Team leaders,3.3597998825540283,6.407749999999999
,munich,software engineer,medior,"russian,english",1000+,,109268.8123587627,2022,de,10,java,kotlin,full-time employee,6,,,,,it,2.34216046896797,Software Engineer,1.157542080938181,2.2933000000000026
,berlin,tech lead / team lead,executive,english,101-1000,,99812.85744310054,2022,de,12,python,"python,go,sql,aws,kubernetes,terraform,docker,other",full-time employee,1,,,,,it,2.13947350530728,Team leaders,-0.5261160175348836,0.4817857142857144
,munich,software engineer,medior,"german,english,russian",1000+,,72810.8528505986,2022,de,5,java,"sql,docker,other",full-time employee,5,,,,,it,1.5606896201873106,Software Engineer,-0.2371751925336764,0.04721499999999999
,stuttgart,product manager,senior,english,up to 10,,68293.00772422669,2022,de,5,other,,full-time employee,4,,,,,it,1.463850293104981,Project managers,-1.0540385548952111,1.349
,berlin,qa engineer,senior,"russian,english",1000+,,88964.77583152146,2022,de,15,java,sql,full-time employee,3,,,,,it,1.906946516440989,QA/Test Engineers,-0.298888370053352,0.02192125000000005
,berlin,backend developer,senior,"russian,english",101-1000,,89306.24087014259,2022,de,17,go,"php,docker,kubernetes",full-time employee,3,,,,,it,1.9142657679065138,Back End,-0.2864144788170824,0.0
,berlin,software engineer,senior,"english,russian",1000+,,94559.54915662156,2022,de,6,c / c++,"java / scala,python,kotlin",full-time employee,3,,,,,it,2.026869636606897,Software Engineer,-0.0945084597975502,0.33725
,berlin,devops,senior,english,51-100,,105066.16572957952,2022,de,16,other,"python,go,kubernetes,terraform,docker",full-time employee,8,,,hcl,,it,2.2520773740076634,DevOps Engineer,0.2893035782415142,1.01175
,berlin,data scientist,senior,english,1000+,,153396.6019651861,2022,de,6,python,"sql,docker,google cloud",full-time employee,3,,,,,it,3.2880329660511887,Data Scientist/ ML Engineer,2.05483895322121,4.11445
,berlin,backend developer,senior,english,101-1000,,84052.93258366361,2022,de,15,php,go,full-time employee,4,,,,,it,1.8016618992061306,Back End,-0.47832049783661457,0.33725
,berlin,engineering manager,junior,"english,german",1000+,,105066.16572957952,2022,de,1,javascript / typescript," react,javascript / typescript,nodejs",full-time employee,5,,,,,it,2.2520773740076634,Other managers,2.25374033089248,4.975819672131145
,berlin,frontend developer,senior,english,51-100,,78799.62429718464,2022,de,7,javascript / typescript,"javascript / typescript, react",full-time employee,1,,,,,it,1.6890580305057474,Front End,-0.6702265168561468,0.6745
,berlin,qa engineer,executive,english,11-50,,92458.22584202998,2022,de,14,kotlin,"javascript / typescript,java / scala",full-time employee,7,,,,,it,1.9818280891267437,QA/Test Engineers,-0.6644627808191346,0.7066190476190478
,munich,backend developer,senior,english,101-1000,,87204.917555551,2022,de,18,php,"go,aws,docker",full-time employee,5,,,,,it,1.8692242204263605,Back End,-0.3631768864248953,0.13490000000000013
,munich,software engineer,senior,english,51-100,,99812.85744310054,2022,de,15,javascript / typescript,"javascript / typescript, react,other",full-time employee,5,,,,,it,2.13947350530728,Software Engineer,0.097397559221982,0.6745
,berlin,backend developer,medior,english,101-1000,,75647.63932529725,2022,de,3,go,docker,full-time employee,0,,,,,it,1.6214957092855176,Back End,-0.12865252283990072,0.13490000000000027
,berlin,backend developer,senior,english,101-1000,,111370.13567335429,2022,de,14,java,"python,sql,aws,kubernetes,terraform,docker",full-time employee,1,,,,,it,2.387202016448123,Back End,0.5195908010649527,1.4164499999999995
,berlin,bi developer / data engineer,senior,english,1000+,,119250.09810307276,2022,de,10,python,"sql,terraform,docker",full-time employee,7,,,,,it,2.556107819498698,Data Analyst,0.8074498295942513,1.9223250000000005
,berlin,software engineer,medior,english,1000+,,178612.48174028518,2022,de,5,javascript / typescript,"python,swift",full-time employee,3,,,,,it,3.8285315358130276,Software Engineer,3.8103184512304735,6.7450000000000045
,berlin,software engineer,senior,english,1000+,,106957.35671271195,2022,de,8,scala,"go,docker",full-time employee,7,,,,,it,2.2926147667398014,Software Engineer,0.3583897450885458,1.1331600000000002
,berlin,engineering manager,executive,english,51-100,,204879.02317268006,2022,de,12,javascript / typescript,"javascript / typescript,angular,nodejs,go,python,java / scala,aws",full-time employee,7,,,,,it,4.391550879314943,Other managers,1.450266315097272,2.7301190476190467
,berlin,engineering manager,executive,english,101-1000,,142889.98539222815,2022,de,8,go,"aws,google cloud,kubernetes,docker,terraform",full-time employee,6,,,,,it,3.0628252286504223,Other managers,0.2842007388443006,0.8350952380952381
,berlin,backend developer,senior,english,1000+,,131332.7071619744,2022,de,7,java,kotlin,full-time employee,4,,,,,it,2.815096717509579,Back End,1.2488336733391743,2.6979999999999986
,berlin,other,senior,english,101-1000,,70394.33103881827,2022,de,12,sql,python,full-time employee,1,technical account manager,,,,it,1.5088918405851344,"""Other""",-0.9772761472873982,1.2141
,berlin,software engineer,executive,english,11-50,,199625.71488620108,2022,de,10,javascript / typescript,"c / c++,kotlin, react,other",full-time employee,2,,,,,it,4.27894701061456,Software Engineer,1.3514471984656649,2.5695238095238095
,darmstadt,bi developer / data engineer,senior,english,up to 10,,63039.69943774771,2022,de,5,sql,sql,full-time employee,3,,,,,it,1.351246424404598,Data Analyst,-1.245944573914743,1.6862499999999994
,berlin,software engineer,senior,english,11-50,,94559.54915662156,2022,de,12,python,"python,go,aws,google cloud,docker,terraform,kubernetes",full-time employee,7,,,,,it,2.026869636606897,Software Engineer,-0.0945084597975502,0.33725
,munich,software engineer,senior,english,1000+,,84052.93258366361,2022,de,5,java,"go,aws,docker",full-time employee,1,,,,,it,1.8016618992061306,Software Engineer,-0.47832049783661457,0.33725
,other,mobile developer,senior,"english,german",101-1000,,89306.24087014259,2022,de,7,swift,,full-time employee,1,,,,,it,1.9142657679065138,Mobile,-0.2864144788170824,0.0
,berlin,software engineer,medior,english,51-100,,74660.01736743921,2022,de,3,javascript / typescript," react,nodejs",full-time employee,3,,,,,it,1.6003261819698458,Software Engineer,-0.16643448932588142,0.07149700000000096
,berlin,engineering manager,medior,english,101-1000,,110319.47401605849,2022,de,17,java,"sql,go,aws,kubernetes,docker",full-time employee,6,,,,,it,2.3646812427080466,Other managers,1.1977356623062458,2.360750000000002
,stuttgart,qa engineer,senior,english,101-1000,,75122.30849664936,2022,de,6,javascript / typescript,"nodejs,azure",full-time employee,5,,,,,it,1.6102353224154795,QA/Test Engineers,-0.8045607301698188,0.910574999999999
,hamburg,other,senior,english,101-1000,,77748.96263988885,2022,de,20,bash,"kubernetes,aws",full-time employee,4,support,,,,it,1.666537256765671,"""Other""",-0.7086077206600526,0.7419499999999991
,munich,software engineer,medior,english,51-100,,63039.69943774771,2022,de,4,c# / .net,"c# / .net core,.net,sql",full-time employee,1,,,,,it,1.351246424404598,Software Engineer,-0.6109754992566809,0.6745
,berlin,data scientist,senior,english,1000+,,110319.47401605849,2022,de,6,python,python,full-time employee,0,,,,,it,2.3646812427080466,Data Scientist/ ML Engineer,0.4812095972610464,1.349
,hamburg,software engineer,medior,"english,german",101-1000,,63039.69943774771,2022,de,4,sap / abap,javascript / typescript,full-time employee,0,,,,,it,1.351246424404598,Software Engineer,-0.6109754992566809,0.6745
,munich,software engineer,senior,english,51-100,,75647.63932529725,2022,de,13,c# / .net,"c# / .net core,angular,javascript / typescript,sql,.net,azure",full-time employee,3,,,,,it,1.6214957092855176,Software Engineer,-0.785370128267866,0.8768499999999999
,munich,software engineer,senior,english,11-50,,76698.30098259305,2022,de,9,swift,,full-time employee,4,,,,,it,1.6440164830255943,Software Engineer,-0.7469889244639594,0.8093999999999995
,berlin,head / principal / vp,executive,english,101-1000,,136586.01544845337,2022,de,14,javascript / typescript,"kotlin,swift, react,nodejs",full-time employee,8,,,,,it,2.927700586209962,Leaders,0.16561779888637085,0.6423809523809518
,berlin,frontend developer,senior,"english,russian",11-50,,86154.2558982552,2022,de,8,javascript / typescript," react,nodejs",full-time employee,1,,,,,it,1.846703446686284,Front End,-0.4015580902288016,0.20234999999999986
,berlin,head / principal / vp,executive,english,51-100,,115572.78230253747,2022,de,12,javascript / typescript,"nodejs,sql,google cloud,kubernetes,docker",full-time employee,8,,,,,it,2.4772851114084298,Leaders,-0.22965866764006007,0.0
,berlin,qa engineer,senior,"english,russian,german",101-1000,,63039.69943774771,2022,de,6,javascript / typescript,sql,full-time employee,0,,,,,it,1.351246424404598,QA/Test Engineers,-1.245944573914743,1.6862499999999994
,berlin,backend developer,senior,"english,russian",1000+,,99812.85744310054,2022,de,10,python,"java / scala,sql,google cloud,kubernetes,docker,kotlin,aws,terraform",full-time employee,7,,,,,it,2.13947350530728,Back End,0.097397559221982,0.6745
,berlin,other,medior,english,101-1000,,63039.69943774771,2022,de,5,sql,,full-time employee,1,data analyst,,,,it,1.351246424404598,"""Other""",-0.6109754992566809,0.6745
,berlin,backend developer,senior,english,1000+,,84052.93258366361,2022,de,9,java,"kotlin,terraform,docker,kubernetes",full-time employee,0,,,,,it,1.8016618992061306,Back End,-0.47832049783661457,0.33725
,munich,qa engineer,senior,english,1000+,,117674.10561712905,2022,de,8,kotlin,swift,full-time employee,4,,,,,it,2.522326658888583,QA/Test Engineers,0.7498780238883911,1.8211499999999996
,berlin,software engineer,executive,english,1000+,,126079.39887549542,2022,de,15,c / c++,"python,rust",full-time employee,10,,,,,it,2.702492848809196,Software Engineer,-0.03202043437684441,0.32119047619047625
,berlin,software engineer,senior,german,51-100,,68293.00772422669,2022,de,7,java,,full-time employee,0,,,,,it,1.463850293104981,Software Engineer,-1.0540385548952111,1.349
,other,software engineer,senior,english,51-100,,78589.49196572548,2022,de,15,sap / abap,"azure,kubernetes,docker",full-time employee,2,,,,,it,1.684553875757732,Software Engineer,-0.6779027576169281,0.6879900000000001
,berlin,backend developer,executive,english,11-50,,152345.9403078903,2022,de,18,go,"javascript / typescript,sql,kubernetes,docker",full-time employee,6,,,,,it,3.2655121923111117,Back End,0.4620751487811943,1.124166666666666
,berlin,software engineer,junior,"english,german,russian",1000+,,52449.0299322061,2022,de,3,c# / .net,"azure,sql,.net",full-time employee,3,,,,,it,1.1242370251046256,Software Engineer,-0.5353341290079848,0.5617147540983601
,berlin,software engineer,senior,english,1000+,,118764.02163614379,2023,de,15,kotlin,"sql,python,java / scala",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.5456888439359484,Software Engineer,0.31239810420571545,0.8993333333333342
,berlin,software engineer,senior,english,1000+,,102568.92777666965,2023,de,14,go,"kubernetes,docker",full/part-time employee,4,,,,financial services,it,2.198549456126501,Software Engineer,-0.08930019431463763,0.2248333333333333
,berlin,software engineer,medior,"english,russian",up to 10,,48585.281578422466,2023,de,3,python,docker,full/part-time employee,2,,,,"information services, it, software development, or other technology",it,1.0414181634283426,Software Engineer,-1.239699606112592,2.023500000000002
,berlin,data scientist,senior,english,1000+,,183544.3970740404,2023,de,7,python,sql,full/part-time employee,7,,,,"information services, it, software development, or other technology",it,3.934246395173738,Data Scientist/ ML Engineer,1.919191298287127,3.597333333333337
,munich,software engineer,senior,english,11-50,,124162.38625596852,2023,de,6,javascript / typescript," react,aws",full/part-time employee,2,,,,insurance,it,2.661401973205764,Software Engineer,0.44629753704583297,1.1241666666666674
,frankfurt,software engineer,senior,english,101-1000,,145755.8447352674,2023,de,9,javascript / typescript,"python, react",full/part-time employee,7,,,,"information services, it, software development, or other technology",it,3.1242544902850278,Software Engineer,0.981895268406304,2.0235000000000025
,berlin,data scientist,senior,english,101-1000,,86373.83391719549,2023,de,8,r,"python,sql,azure",full/part-time employee,1,,,,financial services,it,1.8514100683170533,Data Scientist/ ML Engineer,-0.4909984928349907,0.4496666666666675
,berlin,tech lead / team lead,executive,"english,russian",1000+,,113365.65701631908,2023,de,13,python,"docker,terraform,kubernetes,google cloud,nodejs",full/part-time employee,3,,,,retail and consumer services,it,2.4299757146661323,Team leaders,-0.348813393314456,0.1686250000000005
,berlin,data scientist,senior,english,1000+,,97170.56315684493,2023,de,6,python,kubernetes,full/part-time employee,1,,,,retail and consumer services,it,2.082836326856685,Data Scientist/ ML Engineer,-0.22319962715475516,0.0
,berlin,ml engineer,medior,english,11-50,,106887.61947252942,2023,de,4,python,"docker,azure,sql",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.2911199595423537,Data Scientist/ ML Engineer,0.7535938433880932,1.6188000000000027
,berlin,software engineer,senior,"russian,english",1000+,,130640.42379975818,2023,de,6,java,kotlin,full/part-time employee,2,,,,"information services, it, software development, or other technology",it,2.800257728329543,Software Engineer,0.6069768564539741,1.393966666666668
,munich,data scientist,senior,"english,german,russian",1000+,,161950.93859474154,2023,de,10,python,"sql,azure,aws,google cloud,docker",full/part-time employee,10,,,,"information services, it, software development, or other technology",it,3.471393878094475,Data Scientist/ ML Engineer,1.3835935669266566,2.6980000000000026
,berlin,devops,senior,"english,german,russian",101-1000,,80975.46929737077,2023,de,13,php,"aws,terraform,docker",full/part-time employee,7,,,,"information services, it, software development, or other technology",it,1.7356969390472374,DevOps Engineer,-0.6248979256751085,0.6745000000000012
,berlin,mobile developer,senior,english,101-1000,,97170.56315684493,2023,de,9,swift,ruby,full/part-time employee,7,,,,retail and consumer services,it,2.082836326856685,Mobile,-0.22319962715475516,0.0
,berlin,qa engineer,senior,english,51-100,,84214.4880692656,2023,de,15,kotlin,"java / scala,javascript / typescript,kotlin",full/part-time employee,10,,,,insurance,it,1.805124816609127,QA/Test Engineers,-0.5445582659710378,0.5396000000000012
,berlin,software engineer,senior,english,101-1000,,146295.68119724985,2023,de,7,kotlin,"terraform,kubernetes,aws,sql",full/part-time employee,4,,,,financial services,it,3.135825803212009,Software Engineer,0.9952852116903154,2.0459833333333353
,berlin,head / principal / vp,other,english,1000+,,226731.31403263815,2023,de,13,php,"java / scala,php,javascript / typescript, react,aws,terraform,docker",full/part-time employee,8,,director of engineering,,retail and consumer services,it,4.8599514293322645,Leaders,0.15779869973828953,1.1233156699470097
,berlin,backend developer,senior,english,101-1000,,95011.21730891505,2023,de,15,go,"ruby,terraform,docker,other,python",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,2.036551075148759,Back End,-0.27675940029080204,0.08993333333333316
,berlin,devops,executive,"english,russian",51-100,,129560.75087579324,2023,de,15,go,"python,c / c++,sql,go,rust,aws,kubernetes,terraform,docker",full/part-time employee,15,,,,"information services, it, software development, or other technology",it,2.7771151024755802,DevOps Engineer,-0.07601692053833252,0.3372500000000003
,berlin,devops,executive,"russian,english",11-50,,113365.65701631908,2023,de,13,bash,"terraform,kubernetes,docker,azure,google cloud,aws,python,go",full/part-time employee,3,,,,"information services, it, software development, or other technology",it,2.4299757146661323,DevOps Engineer,-0.348813393314456,0.1686250000000005
,berlin,qa engineer,medior,"russian,english",101-1000,,84214.4880692656,2023,de,13,java,"kotlin,kubernetes",full/part-time employee,4,,,,"manufacturing, transportation, or supply chain",it,1.805124816609127,QA/Test Engineers,-0.021575831417729164,0.20235000000000025
,munich,frontend developer,senior,english,51-100,,140357.48011544268,2023,de,8,javascript / typescript,react,full/part-time employee,6,,,,"information services, it, software development, or other technology",it,3.008541361015212,Front End,0.8479958355661865,1.798666666666669
,berlin,software engineer,senior,"english,russian",1000+,,161950.93859474154,2023,de,7,javascript / typescript,"swift,python,javascript / typescript",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,3.471393878094475,Software Engineer,1.3835935669266566,2.6980000000000026
,berlin,software engineer,executive,english,1000+,,253723.13713176176,2023,de,18,java,,full/part-time employee,7,,,,"information services, it, software development, or other technology",it,5.438517075681345,Software Engineer,2.0154227040786115,4.215625000000002
,berlin,software engineer,senior,english,1000+,,86373.83391719549,2023,de,10,c# / .net,"javascript / typescript,angular,nodejs,.net,sql,kubernetes,docker",full/part-time employee,5,,,,retail and consumer services,it,1.8514100683170533,Software Engineer,-0.4909984928349907,0.4496666666666675
,berlin,data scientist,senior,english,101-1000,,107967.29239649436,2023,de,7,python,"sql,docker,kubernetes",full/part-time employee,1,,,,other,it,2.3142625853963166,Data Scientist/ ML Engineer,0.04459923852547988,0.4496666666666666
,berlin,software engineer,senior,english,101-1000,,84214.4880692656,2023,de,15,php,"java / scala,javascript / typescript, react,nodejs,go,aws,docker,terraform",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,1.805124816609127,Software Engineer,-0.5445582659710378,0.5396000000000012
,berlin,software engineer,senior,english,101-1000,,86373.83391719549,2023,de,15,javascript / typescript,"python,nodejs, react,angular,javascript / typescript,docker",full/part-time employee,6,,,,retail and consumer services,it,1.8514100683170533,Software Engineer,-0.4909984928349907,0.4496666666666675
,berlin,other,junior,german,1000+,,64780.37543789662,2023,de,10,other,"python,sql",full/part-time employee,3,data analyst,,"dwc, alteryx",oil & gas,it,1.3885575512377901,"""Other""",0.07254020619263182,0.0
,berlin,devops,medior,english,1000+,,133879.44257165302,2023,de,5,other,"python,kubernetes,terraform,docker,aws",full/part-time employee,3,,,aws,"information services, it, software development, or other technology",it,2.869685605891433,DevOps Engineer,1.6764148848235958,3.3050500000000054
,berlin,backend developer,senior,english,1000+,,107967.29239649436,2023,de,6,go,"javascript / typescript, react,nodejs,go,aws,kubernetes,terraform,docker",full/part-time employee,1,,,,other,it,2.3142625853963166,Back End,0.04459923852547988,0.4496666666666666
,berlin,software engineer,executive,english,1000+,,151154.2093550921,2023,de,13,javascript / typescript,"ruby,nodejs, react,sql",full/part-time employee,9,,,,"information services, it, software development, or other technology",it,3.2399676195548435,Software Engineer,0.2877117098298316,1.0117500000000004
,berlin,tech lead / team lead,executive,english,1000+,,113365.65701631908,2023,de,12,php,go,full/part-time employee,6,,,,"information services, it, software development, or other technology",it,2.4299757146661323,Team leaders,-0.348813393314456,0.1686250000000005
,berlin,qa engineer,senior,german,1000+,,80975.46929737077,2023,de,17,c# / .net,"kotlin,swift",full/part-time employee,9,,,,healthcare,it,1.7356969390472374,QA/Test Engineers,-0.6248979256751085,0.6745000000000012
,berlin,software engineer,senior,english,1000+,,205137.8555533393,2023,de,13,go,"ruby,nodejs,docker,kubernetes",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,4.397098912253002,Software Engineer,2.4547890296475985,4.4966666666666715
,berlin,data scientist,medior,"english,russian",1000+,,77736.45052547594,2023,de,3,python,sql,full/part-time employee,2,,,,retail and consumer services,it,1.6662690614853481,Data Scientist/ ML Engineer,-0.24305288136224937,0.2023499999999996
,munich,frontend developer,executive,english,101-1000,,178146.0324542157,2023,de,15,javascript / typescript,"javascript / typescript,angular, react,nodejs,docker",full/part-time employee,4,,,,"information services, it, software development, or other technology",it,3.8185332659039224,Front End,0.7423724977900366,1.854875
,berlin,software engineer,executive,english,1000+,,136038.7884195829,2023,de,12,kotlin,,full/part-time employee,7,,,,"information services, it, software development, or other technology",it,2.9159708575993593,Software Engineer,0.03310166857211673,0.5396000000000004
,berlin,c-level (cto / ceo / ...),executive,english,11-50,,140357.48011544268,2023,de,15,python,"terraform,aws,python",full/part-time employee,10,,,,"information services, it, software development, or other technology",it,3.008541361015212,Leaders,0.10584739464574969,0.6745000000000007
,berlin,software engineer,medior,"english,german",51-100,,75577.10467754606,2023,de,3,scala,"kubernetes,docker,java / scala",full/part-time employee,3,,,,financial services,it,1.6199838097774217,Software Engineer,-0.3168785646770897,0.33725
,munich,backend developer,medior,"english,russian",11-50,,87453.50684116043,2023,de,4,java,,full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.8745526941710164,Back End,0.08916269355453112,0.4047000000000005
,berlin,qa engineer,senior,"russian,english",1000+,,91394.31301363248,2023,de,8,other,sql,full/part-time employee,4,,,,"information services, it, software development, or other technology",it,1.959023278537982,QA/Test Engineers,-0.36647202029368137,0.2405716666666675
,munich,engineering manager,executive,"english,german",11-50,,96090.89023287999,2023,de,33,swift,"javascript / typescript,swift,nodejs,sql",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.059693701002722,Other managers,-0.6397962976089872,0.7082250000000002
,other,software engineer,senior,"english,german",11-50,,75577.10467754606,2023,de,7,python,"javascript / typescript, react,sql,aws,kubernetes,terraform,docker",full/part-time employee,1,,,,retail and consumer services,it,1.6199838097774217,Software Engineer,-0.758797358515226,0.8993333333333345
,berlin,tech lead / team lead,executive,"english,russian",101-1000,,161950.93859474154,2023,de,18,python,"kotlin,rust,swift,docker,kubernetes,google cloud",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,3.471393878094475,Team leaders,0.46957602501391343,1.349
,berlin,data scientist,senior,english,1000+,,80975.46929737077,2023,de,6,python,"sql,aws",full/part-time employee,2,,,,retail and consumer services,it,1.7356969390472374,Data Scientist/ ML Engineer,-0.6248979256751085,0.6745000000000012
,munich,product manager,medior,"english,german",1000+,,116933.97603002322,2023,de,7,other,"python,sql",full/part-time employee,7,,,,insurance,it,2.506462093113481,Project managers,1.097067835010387,2.2464222500000033
,darmstadt,bi developer / data engineer,senior,"english,german,russian",11-50,,91772.1985370202,2023,de,8,sql,"python,google cloud,azure",full/part-time employee,2,,,,"information services, it, software development, or other technology",it,1.967123197586869,Data Analyst,-0.3570990599948732,0.2248333333333342
,munich,tech lead / team lead,executive,"german,english",11-50,,95011.21730891505,2023,de,16,bash,"azure,kubernetes,terraform,docker",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.036551075148759,Team leaders,-0.6579827291273951,0.7419499999999998
,munich,c-level (cto / ceo / ...),executive,"english,german",11-50,,119303.85809812628,2023,de,23,python,"clojure,sql,docker,aws",full/part-time employee,11,,,,"information services, it, software development, or other technology",it,2.55726015686293,Leaders,-0.24878801996321057,0.016862500000000114
,munich,tech lead / team lead,executive,"english,german",101-1000,,129560.75087579324,2023,de,15,c / c++,"java / scala,sql",full/part-time employee,12,,,,"information services, it, software development, or other technology",it,2.7771151024755802,Team leaders,-0.07601692053833252,0.3372500000000003
,munich,frontend developer,senior,english,11-50,,95551.05377089752,2023,de,15,javascript / typescript,"nodejs, react",full/part-time employee,2,,,,"information services, it, software development, or other technology",it,2.04812238807574,Front End,-0.2633694570067907,0.06745000000000051
,munich,software / solutions architect,senior,english,1000+,,110126.63824442425,2023,de,12,java,"kotlin,javascript / typescript,angular,python",full/part-time employee,7,,,,healthcare,it,2.360547837104243,Architects,0.0981590116615273,0.5396000000000006
,munich,mobile developer,medior,"english,german,russian",101-1000,,80975.46929737077,2023,de,5,swift,other,full/part-time employee,2,,,,higher education,it,1.7356969390472374,Mobile,-0.13231435638998945,0.0
,munich,backend developer,senior,russian,101-1000,,104512.33903980654,2023,de,18,java,"sql,aws,docker",full/part-time employee,2,,,,financial services,it,2.2402061826636346,Back End,-0.04109639849219527,0.3057733333333334
,munich,mobile developer,medior,"english,german",1000+,,91772.1985370202,2023,de,8,kotlin,,full/part-time employee,5,,,,other,it,1.967123197586869,Mobile,0.2368140601842114,0.6745000000000007
,munich,head / principal / vp,executive,"english,russian",1000+,,323901.8771894831,2023,de,15,python,"sql,docker",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,6.94278775618895,Leaders,3.197540752775144,6.407750000000002
,munich,software engineer,executive,english,51-100,,119843.69456010875,2023,de,10,rust,"python,google cloud,kubernetes,terraform,docker,go",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.5688314697899117,Software Engineer,-0.2396948042040064,0.03372500000000023
,munich,mobile developer,medior,"russian,english",101-1000,,80975.46929737077,2023,de,5,swift,"kotlin,java / scala",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.7356969390472374,Mobile,-0.13231435638998945,0.0
,munich,qa engineer,executive,"english,russian",1000+,,194341.12631368986,2023,de,12,python,"java / scala,python",full/part-time employee,2,,,,"information services, it, software development, or other technology",it,4.16567265371337,QA/Test Engineers,1.01516897056616,2.360750000000001
,munich,mobile developer,senior,"english,german",1000+,,90692.52561305526,2023,de,8,kotlin,java / scala,full/part-time employee,2,,,,"manufacturing, transportation, or supply chain",it,1.943980571732906,Mobile,-0.3838789465628966,0.26980000000000076
,berlin,software engineer,medior,"russian,english",1000+,,77736.45052547594,2023,de,5,java,"python,kotlin,sql,google cloud,kubernetes,docker",full/part-time employee,1,,,,financial services,it,1.6662690614853481,Software Engineer,-0.24305288136224937,0.2023499999999996
,munich,bi developer / data engineer,executive,"english,russian",1000+,,102568.92777666965,2023,de,15,python,"python,sql,aws,docker,other,java / scala",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,2.198549456126501,Data Analyst,-0.5306777084985379,0.5058750000000002
,munich,tech lead / team lead,executive,"english,german,russian",1000+,,105807.94654856448,2023,de,19,javascript / typescript,"javascript / typescript, react,nodejs,.net,kubernetes,aws,docker",full/part-time employee,5,,,,advertising services,it,2.2679773336883904,Team leaders,-0.4761184139433132,0.4047000000000001
,munich,frontend developer,senior,english,101-1000,,86373.83391719549,2023,de,10,javascript / typescript,"angular, react,javascript / typescript,nodejs,other",full/part-time employee,5,,,,other,it,1.8514100683170533,Front End,-0.4909984928349907,0.4496666666666675
,berlin,software engineer,senior,english,1000+,,87453.50684116043,2023,de,18,c# / .net,".net,sql,angular,azure,docker,other",full/part-time employee,9,,,,other,it,1.8745526941710164,Software Engineer,-0.46421860626696726,0.40470000000000095
,munich,software engineer,senior,english,1000+,,91772.1985370202,2023,de,6,kotlin,"python,java / scala",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.967123197586869,Software Engineer,-0.3570990599948732,0.2248333333333342
,munich,qa engineer,senior,english,1000+,,75577.10467754606,2023,de,13,java,,full/part-time employee,1,,,,advertising services,it,1.6199838097774217,QA/Test Engineers,-0.758797358515226,0.8993333333333345
,munich,software engineer,executive,"english,german",101-1000,,105807.94654856448,2023,de,20,javascript / typescript,"php, react,nodejs,sql,go,aws,kubernetes,docker",full/part-time employee,5,,,,"information services, it, software development, or other technology",it,2.2679773336883904,Software Engineer,-0.4761184139433132,0.4047000000000001
,munich,data scientist,medior,german,1000+,,80975.46929737077,2023,de,4,python,sql,full/part-time employee,4,,,,other,it,1.7356969390472374,Data Scientist/ ML Engineer,-0.13231435638998945,0.0
,munich,network / security engineer / system administrator,medior,english,51-100,,66939.72128582651,2023,de,22,other,,full/part-time employee,15,,,"networks, aws, azure, security","information services, it, software development, or other technology",it,1.4348428029457165,Security,-0.6121812979364503,0.8768500000000002
,berlin,software / solutions architect,senior,"english,german",1000+,,80975.46929737077,2023,de,8,java,"java / scala,javascript / typescript,nodejs,sql,go,google cloud,kubernetes,terraform,docker",full/part-time employee,8,,,,"information services, it, software development, or other technology",it,1.7356969390472374,Architects,-0.6248979256751085,0.6745000000000012
,other,frontend developer,medior,english,1000+,,53983.64619824718,2023,de,5,javascript / typescript,"angular,javascript / typescript",full/part-time employee,1,,,,"information services, it, software development, or other technology",it,1.1571312926981583,Front End,-1.0551353978254918,1.686250000000002
,munich,frontend developer,executive,english,1000+,,107967.29239649436,2023,de,10,javascript / typescript,"java / scala,c / c++, react,angular,ruby,nodejs",full/part-time employee,4,,,,other,it,2.3142625853963166,Front End,-0.4397455509064969,0.3372500000000003
